dependency,count
org.opencastproject:opencast-editor-service-api,1
org.apache.activemq:activemq-openwire-legacy,4
org.tribuo:tribuo-util-tokenization,1
org.sonatype.nexus.plugins:nexus-onboarding-plugin,1
edu.pitt.dbmi:ccd-commons,1
org.sonarsource.java:sonar-java-plugin,1
org.osgi:org.osgi.util.pushstream,1
com.camunda.consulting.util:camunda-util-demo-support,1
org.camunda.spin:camunda-spin-dataformat-all,1
org.apache.tomcat.maven:tomcat7-maven-plugin,1
com.cuisongliu:orderbyhelper-spring-boot-starter,1
cn.iocoder.boot:yudao-spring-boot-starter-biz-social,1
com.graphql-java-kickstart:graphql-spring-boot-starter,3
org.springframework.cloud:spring-cloud-dataflow-completion,1
com.snowcattle.game:game-db,1
io.hops.hopsworks:hopsworks-api,1
org.apache.karaf.examples:karaf-cdi-example-api,1
org.osgi:org.osgi.util.converter,1
io.strimzi:kafka-oauth-server-plain,1
org.openhab.addons.bundles:org.openhab.binding.orvibo,1
org.openhab.addons.bundles:org.openhab.binding.tplinksmarthome,1
ddf.catalog.core:versioning-api,1
ddf.platform.solr:solr-schema,1
ddf.platform:branding-api,1
ddf.security.expansion:security-expansion-commands,1
org.glassfish.corba:rmic,1
io.nflow:nflow-netty,1
com.reardencommerce:clhm-production,1
org.eclipse.leshan:leshan-client-cf,2
org.thingsboard.common.transport:coap,1
com.maxmind.db:maxmind-db,3
org.bytedeco:tesseract-platform,1
com.addthis:maljson,1
org.apache.ignite:ignite-appserver-test,1
com.taobao.metamorphosis:metamorphosis-server-wrapper,1
org.takes:takes,1
org.forgerock.openam:oauth2-restlet,1
org.spf4j:spf4j-core,1
org.graalphp.parser:java_cup,1
com.impossibl.pgjdbc-ng:pgjdbc-ng,2
org.apache.syncope.core.idm:syncope-core-idm-rest-cxf,1
org.apache.syncope.ext.oidcc4ui:syncope-ext-oidcc4ui-client-console,1
org.apache.activemq:activemq-console,1
org.springframework.boot:spring-boot-configuration-metadata,1
org.springframework:spring-context-indexer,2
it.eng.knowage:spagobi-commons-core,1
eu.stratosphere:stratosphere-clients,1
org.pentaho.reporting.library:libbase,1
org.apache.servicecomb:registry-service-center,1
org.dominokit:domino-jackson-processor,1
cn.stylefeng.roses:i18n-spring-boot-starter,1
org.apache.pulsar:bouncy-castle-bc,1
org.apache.pulsar:pulsar-functions-utils,1
com.thinkbiganalytics.kylo:kylo-feed-manager-precondition-rest-model,1
iot.technology:IOT-Guide-TSL,1
org.apache.knox:gateway-service-tgs,1
org.pentaho.di.plugins:kettle-shapefilereader-plugin-core,1
com.zmops:zeus-transfer-tailx,1
org.vaadin.addons:vaadin-cropper,1
org.apache.mahout:mr,1
slash.navigation:javafx8-mapview,1
com.facebook.jcommon:data,1
org.xeustechnologies:jcl-spring,1
com.ftpix.homedash.plugins:plex,1
org.flowable:flowable-ui-admin-logic,1
org.flowable:flowable-variable-service-api,1
org.demoiselle.jee:demoiselle-rest,1
org.mule.tests:mule-semantic-terms-extension,1
com.linecorp.armeria:armeria-junit5,1
io.gravitee.am.certificate:gravitee-am-certificate-api,1
org.nutz:nutzboot-starter-nutz-dao,1
com.ctrip.framework.apollo:apollo-configservice,1
net.ttddyy:datasource-proxy,5
javax.media.jai:com.springsource.javax.media.jai.codec,1
cn.org.easysite:easy-spring-boot-starter-web,1
com.dlink:dlink-executor,1
org.hamcrest:hamcrest-all,138
org.xwiki.platform:xwiki-platform-refactoring-api,1
org.xwiki.platform:xwiki-platform-xml-script,1
org.joyqueue:joyqueue-token-api,1
org.apache.amber:amber-oauth2-resourceserver,1
org.apache.jclouds.driver:jclouds-log4j,2
org.powermock:powermock-reflect,13
org.apache.camel.quarkus:camel-quarkus-opentelemetry-deployment,1
org.apache.camel.quarkus:camel-quarkus-xstream,1
opensymphony:webwork,2
com.googlecode.streamflyer-regex-fast:streamflyer-regex-fast,1
org.openimaj:processing-core,1
org.javasimon:javasimon-console-embed,2
org.mrgeo:mrgeo-mapalgebra-rasterizevector,1
org.apache.archiva:archiva-policies,1
org.codehaus.plexus:plexus-classworlds,15
org.apache.cloudstack:cloud-engine-network,1
org.apache.cloudstack:cloud-plugin-explicit-dedication,1
org.codehaus.groovy:groovy-console,2
org.springframework.boot:spring-boot-starter-logging,13
net.sf.kosmosfs:kfs,2
io.activej:activej-jmx-stats,1
org.apache.pinot:pinot-segment-local,1
org.jboss.deployers:jboss-deployers-vfs,1
org.nuxeo.ecm.platform:nuxeo-platform-login-default,1
org.nuxeo.ecm:nuxeo-drive-rest-api,1
com.google.truth:truth,36
org.apache:commlang23,1
ch.qos.logback.contrib:logback-jackson,1
commons-pool:commons-pool,34
org.glassfish.main.jms:gf-jms-connector,2
com.bericotech:clavin,1
org.icij.extract:extract-lib,2
com.google.cloud.bigtable:bigtable-hbase-beam,3
isorelax:isorelax,2
com.google.inject.extensions:guice-throwingproviders,3
org.apache.sling:org.apache.sling.testing.osgi-mock,1
com.github.akovari:antlr4-autocomplete,1
io.quarkus:quarkus-devservices-h2,1
io.quarkus:quarkus-elasticsearch-rest-high-level-client-deployment,1
io.quarkus:quarkus-integration-test-bootstrap-config-extension,1
io.quarkus:quarkus-resteasy-common,1
io.quarkus:quarkus-spring-di,1
io.opentracing.contrib:opentracing-mongo-driver,1
org.example:order-center-stock-domain,1
org.springframework.cloud:spring-cloud-starter-consul-all,1
net.sf.kxml:kxml2,7
com.gluonhq.attach:position,1
org.primefaces.themes:all-themes,3
org.deephacks.lmdbjni:lmdbjni,2
com.rts.scrap:rts-impl,1
org.infinispan:infinispan-jcache,2
org.eclipse.rdf4j:rdf4j-rio-hdt,1
com.wgzhao.addax:addax-transformer,1
io.jpress:module-article-service,1
com.github.hazendaz.jmockit:jmockit,1
org.apache.shardingsphere:sharding-orchestration-reg-nacos,1
org.jzy3d:jzy3d-native-jogl-awt,1
org.jcraft:jorbis,1
org.jboss.byteman:byteman-dtest,2
me.filoghost.holographicdisplays:holographicdisplays-nms-v1_16_r1,1
org.wildfly.swarm:swagger-modules,1
org.gradle:gradle-language-java,2
org.asynchttpclient:async-http-client-netty-utils,2
org.kurento:kurento-room-test,1
com.github.skjolber.3d-bin-container-packing:test,1
com.nativelibs4java:jnaerator-runtime,1
com.googlecode.gwtupload:gwtupload,1
org.wso2.iot:org.wso2.iot.analytics.integration.common.utils,1
jug:polling-domain,1
org.apache.neethi:neethi,1
org.jenkins-ci:symbol-annotation,3
org.modeshape:modeshape-sequencer-audio,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-prefetch,1
com.devskiller.jpa2ddl:jpa2ddl-core,1
org.tribuo:tribuo-classification-liblinear,1
io.sarl.pythongenerator:io.sarl.pythongenerator.generator,1
com.palominolabs.metrics:metrics-guice,2
cloud.piranha.extension:piranha-extension-standard-webxml,1
org.springframework.cloud:spring-cloud-function-grpc-cloudevent-ext,1
org.restlet.dev:org.restlet.ext.simple,1
cn.smallbun.screw:screw-core,1
com.azure:azure-search-documents,1
io.hops.hive:hive-standalone-metastore,1
org.apache.felix:org.apache.felix.utils,1
org.tensorflow:libtensorflow_jni_gpu,1
io.github.hap-java:hap,1
org.openhab.addons.bundles:org.openhab.automation.jythonscripting,1
org.openhab.addons.bundles:org.openhab.binding.feed,1
org.openhab.addons.bundles:org.openhab.binding.neeo,1
org.openhab.addons.bundles:org.openhab.binding.revogi,1
org.zeromq:curve25519-java,1
ddf.admin.modules:admin-modules-installer,1
org.codice.ddf.validator:catalog-validator-unsupportedattributes,1
org.codice.ddf:geospatial,1
jakarta.transaction:jta,1
com.hurence.logisland:logisland-processor-scripting,1
com.google.android.maps:maps,1
com.sun.solaris:embedded_su4j,1
org.jvnet.hudson:annotation-indexer,2
com.spotify:apollo-api,1
io.fabric8:fabric8-utils,1
org.primefaces.themes:black-tie,1
com.espertech:esper-runtime,1
org.apache.doris:spark-dpp,1
com.github.ulisesbocchio:jasypt-spring-boot,1
io.zipkin.reporter:zipkin-sender-okhttp3,2
org.hawkular.apm:hawkular-apm-server-zipkin-rest,1
org.eclipse.californium:element-connector-tcp-netty,1
org.forgerock.openam:openam-slf4j,1
org.rhq:rhq-cassandra-util,1
org.rhq:rhq-jboss-as-common,1
cn.springcloud.gray:spring-cloud-gray-plugin-ribbon-nacos-discovery,1
com.itextpdf:hyph,1
io.syndesis.test:test-support,1
org.sejda:sejda-io,1
org.apereo.cas:cas-server-core-audit,1
org.webjars:openlayers,2
io.streamnative:testmocks,1
com.gazbert.bxbot:bxbot-exchange-api,1
us.dynmap:dynmap-api,2
com.facebook.airlift:jaxrs-testing,1
fish.payara.server.internal.admin:monitoring-core-l10n,1
org.exbin.bined:bined-swing,1
org.neo4j:neo4j-buffers,1
org.neo4j:neo4j-codegen,1
org.apache.servicecomb:common-rest,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-teradata-tdch-api,1
org.togglz:togglz-junit,1
io.seata:seata-serializer-hessian,1
org.apache.directory.server:apacheds-jdbm,1
org.apache.knox:gateway-test-release-utils,1
org.eclipse.swt:org.eclipse.swt.gtk.linux.x86_64,2
org.apache.sshd:sshd-ldap,1
com.zmops:server-tdengine-plugin,1
com.github.wendykierp:JTransforms,1
org.apache.iotdb:iotdb-antlr,1
org.springframework.cloud.fn:elasticsearch-consumer,1
org.apache.helix:helix-common,1
org.graphfoundation.ongdb:ongdb-consistency-check,1
io.geekidea.springbootplus:bootstrap,1
org.flowable:flowable-ui-task-rest,1
tigase:tigase-utils,1
org.apache.deltaspike.cdictrl:deltaspike-cdictrl-owb,1
org.mule.tests:mule-implicit-exclusive-config-extension,1
org.apache.flume.flume-ng-sources:flume-kafka-source,1
org.apache.linkis:linkis-configuration,1
org.nutz:nutz-plugins-websocket,1
org.clulab:processors-odin_2.12,1
uk.gov.dstl.baleen:baleen-uima,1
org.wildfly:wildfly-arquillian-container-remote,1
org.apache.jackrabbit:oak-segment-aws,1
com.facebook.jcommon:logging,1
org.webjars:requirejs,2
org.xwiki.platform:xwiki-platform-filter-instance-script,1
org.xwiki.platform:xwiki-platform-rest-api,1
org.openjfx:javafx-graphics,16
com.amazonaws:aws-java-sdk-emr,3
net.citizensnpcs:citizensapi,1
io.prometheus:simpleclient,30
org.apache.camel.quarkus:camel-quarkus-ahc-ws-deployment,1
org.apache.camel.quarkus:camel-quarkus-xchange-deployment,1
xmlpull:xmlpull,7
com.google.http-client:google-http-client,23
org.apache.cloudstack:cloud-plugin-network-internallb,1
net.java.dev.swing-layout:swing-layout,4
io.activej:activej-crdt,1
info.picocli:picocli,29
org.nuxeo.ecm.platform:nuxeo-platform-error-web,1
com.github.jponge:lzma-java,2
com.netflix.rxjava:rxjava-core,1
org.eclipse.ditto:ditto-thingsearch-model,1
org.apache.lucene:lucene-analyzers-smartcn,13
org.jenkins-ci.plugins.workflow:workflow-cps,2
org.kie.kogito:kogito-addons-quarkus-mail,1
org.kie.kogito:kogito-addons-quarkus-persistence-jdbc,1
org.kie.kogito:kogito-api-incubation-application,1
org.kie.kogito:kogito-event-driven-decisions-springboot-addon,1
org.kie.kogito:monitoring-prometheus-common,1
org.kie.kogito:process-serialization-protobuf,1
edu.stanford:stanpost341,1
de.tudarmstadt.ukp.inception.app:inception-example-imls-data-majority,1
org.apache.sling:org.apache.sling.jcr.api,1
javax.ejb:ejb-api,6
org.eclipse.persistence:org.eclipse.persistence.sdo,2
org.glassfish.main.admin:backup,2
org.glassfish.main.admingui:console-ejb-plugin,2
org.glassfish.main.ha:ha-file-store,2
org.atmosphere:atmosphere-annotations,2
com.spotify:featran-core_2.12,1
org.glassfish.grizzly:grizzly-comet-server,3
org.apache.dubbo:dubbo,22
org.apache.deltaspike.modules:deltaspike-partial-bean-module-api,1
com.netease.cloud:nos-sdk-java-publiccloud,1
io.quarkus:quarkus-consul-config,1
io.quarkus:quarkus-enforcer-rules-smoketest-ext3,1
io.quarkus:quarkus-flyway,1
io.quarkus:quarkus-google-cloud-functions,1
io.smallrye.config:smallrye-config-source-yaml,1
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.store.count.stub,1
com.gluonhq.attach:storage,3
org.wso2.carbon.business-process:org.wso2.carbon.humantask.stub,1
org.wso2.carbon.mediation:org.wso2.carbon.mediation.library,1
net.vidageek:mirror,5
org.revapi:revapi-reporter-json,1
com.ibm.icu:icu4j-charset,2
org.springframework.cloud:spring-cloud-starter-netflix-eureka-client,6
com.github.zhangyingwei:cockroach-core,1
com.twelvemonkeys.servlet:servlet,1
org.mortbay.jetty:jsp-2.1,5
com.oracle.oci.sdk:oci-java-sdk-database,1
com.oracle.oci.sdk:oci-java-sdk-objectstorage-extensions,1
org.springframework.cloud:spring-cloud-vault-config,1
com.hubspot.jackson:jackson-datatype-protobuf,1
org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-api-base,3
top.tangyh.basic:lamp-echo-starter,3
org.apache.wicket:wicket-auth-roles,5
org.pdfsam:pdfsam-core,1
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.0_spec,2
com.cxytiandi:kitty-spring-cloud-starter-dubbo,1
org.apache.openejb:openejb-client,1
com.jslsolucoes:mail,1
org.jboss.ironjacamar:ironjacamar-deployers-common,1
org.modeshape:modeshape-connector-git,1
org.sonatype.nexus:nexus-plugin-api,1
org.apache.servicemix.specs:org.apache.servicemix.specs.jaxb-api-2.2,3
org.restlet.dev:org.restlet.ext.httpclient,1
org.drools:knowledge-api,4
com.azure.spring:azure-spring-boot-starter-keyvault-certificates,1
com.azure.spring:azure-spring-integration-servicebus,1
com.denizenscript:denizen,1
org.seamless:seamless-util,2
org.apache.aries.application:org.apache.aries.application.install,1
io.strimzi:certificate-manager,1
io.github.amaris:sftm-tree-matching,1
org.kohsuke:groovy-sandbox,2
io.lumify:lumify-gpw-ccextractor,1
org.openhab.addons.bundles:org.openhab.binding.atlona,1
org.openhab.addons.bundles:org.openhab.binding.squeezebox,1
org.openmuc:jsml,1
ddf.catalog.transformer:geojson-queryresponse-transformer,1
org.codice.ddf.metrics:metrics-prometheus-endpoint,1
org.codice.ddf.spatial:spatial-ogc-api,1
org.codice.ddf.spatial:spatial-wcs-common,1
io.fabric8:fabric8-maven-plugin-generator-java-exec,1
org.codehaus.spring-security-oauth:spring-security-oauth,1
org.mortbay.jetty:jetty-sslengine,1
org.metawidget.modules.swing:metawidget-beansbinding,1
io.nflow:nflow-jetty,1
org.hibernate:hibernate-spatial,2
com.infradna.tool:bridge-method-annotation,1
com.fasterxml.jackson.dataformat:jackson-dataformat-ion,2
com.h3xstream.retirejs:retirejs-core,1
org.geotools:gt-api,1
pentaho:pentaho-platform-extensions,4
com.nextdoor.bender:bender-handlers,1
org.apache.shenyu:shenyu-common,1
org.thingsboard.common:data,1
com.qcadoo.mes:mes-plugins-master-orders,1
com.qcadoo.mes:mes-plugins-material-flow,1
com.qcadoo:qcadoo-testing,1
edu.isi:karma-typer,1
com.hazelcast:hazelcast-eureka-one,1
org.apache.oozie:oozie-sharelib-hive,1
org.gephi:ui-utils,1
org.jetbrains.kotlinx:lincheck,1
com.zuoxiaolong:niubi-job-spring,1
net.sf.squirrel-sql.thirdparty-non-maven:java-cup,1
eu.optique-project:r2rml-api-rdf4j-binding,1
com.ibm.watson:ibm-watson,1
org.jboss.windup.tests:test-util,1
org.tynamo.security:tynamo-federatedaccounts-rollingtokens,1
org.jetlinks.community:io-component,1
org.xhtmlrenderer:flying-saucer-examples,1
net.sf.bluecove:bluecove-gpl,1
com.oracle.bedrock.coherence:coherence-12.2.1-testing-support,1
org.apereo.cas:cas-server-support-webauthn-core,1
org.apache.activemq:artemis-jdbc-store,1
org.jboss.jbossts.jts:jbossjts-jacorb,1
eu.michael-simons.neo4j:neo4j-migrations-spring-boot-starter,1
com.adobe.acs:acs-aem-tools-bundle-livereload,1
fish.payara.server.internal.orb:orb-connector-l10n,1
fish.payara.server.internal.persistence:gf-jpa-connector,1
it.eng.knowage:knowage-utils-json,1
org.osgl:osgl-tool,2
ftp4che:ftp4che,3
org.pentaho.reporting.engine:classic-extensions-sampledata,2
org.neo4j:neo4j-configuration,1
com.thinkbiganalytics.kylo.plugins:kylo-spark-shell-server,1
com.thinkbiganalytics.kylo:kylo-audit-logging-api,1
org.interledger:link-ilp-over-http,1
com.mobidevelop.robovm:robovm-templater,1
org.apache.knox:gateway-util-common,1
ca.uhn.hapi:hapi-structures-v251,1
io.milton:milton-client,1
com.ibm.fhir:fhir-operation-member-match,1
gov.nsa.datawave.microservice:type-utils,1
org.graphfoundation.ongdb:ongdb-enterprise-kernel,1
kg.apc:jmeter-plugins-charts,1
org.flowable:flowable-event-registry-api,1
org.clojure:tools.nrepl,1
org.apache.flume:build-support,1
cn.org.easysite:easy-spring-boot-data-jpa,1
io.projectreactor.addons:reactor-adapter,1
com.github.mfornos:humanize-icu,1
ikvm:System,1
org.springframework.statemachine:spring-statemachine-data-jpa,1
org.apache.knox:gateway-provider-rewrite,1
com.clutch.dates:stringtotime,1
com.dlink:dlink-client-1.13,1
org.mockito:mockito-core,504
net.java.truevfs:truevfs-driver-zip-raes,1
org.xwiki.platform:xwiki-platform-component-wiki,1
org.xwiki.platform:xwiki-platform-icon-rest-api,1
io.swagger.core.v3:swagger-annotations,15
net.java.dev.msv:xsdlib,1
org.apache.ignite:ignite-indexing,5
com.vaadin:vaadin-login-testbench,1
com.fasterxml.uuid:java-uuid-generator,11
com.alibaba.otter:canal.parse.dbsync,1
org.apache.camel.quarkus:camel-quarkus-aws2-mq,1
org.apache.camel.quarkus:camel-quarkus-beanio,1
org.apache.camel.quarkus:camel-quarkus-fop,1
org.apache.camel.quarkus:camel-quarkus-ldap,1
org.apache.camel.quarkus:camel-quarkus-support-debezium,1
com.willwinder:DowelModule,1
com.willwinder:ugs-platform-plugin-setup-wizard,1
org.netbeans.api:org-netbeans-modules-lexer,2
batik:batik-gvt,1
org.drools:drools-compiler,9
org.mrgeo:mrgeo-services-tms,1
org.glassfish.jersey.ext.cdi:jersey-cdi1x-transaction,1
org.simpleframework:simple-common,1
org.apache.cloudstack:cloud-plugin-user-authenticator-ldap,1
de.saring:leafletmap,1
org.apache.xmlgraphics:batik-svggen,12
com.twitter:util-core_2.11,1
com.duosecurity:com-duosecurity-java-client,1
net.oauth.core:oauth-httpclient3,2
org.nuxeo.ecm.core:nuxeo-core-storage-marklogic,1
org.nuxeo.ecm.platform:nuxeo-permissions,1
org.nuxeo.ecm.platform:nuxeo-platform-directory-test,1
com.google.auto.service:auto-service,23
org.glassfish:jakarta.el,15
org.apache.cayenne:cayenne-client-jetty,1
org.apache.maven.plugin-tools:maven-plugin-tools-api,1
org.webjars.bower:html5shiv,1
org.kie.kogito:kogito-addons-persistence-jdbc,1
org.kie.kogito:kogito-addons-quarkus-task-management,1
org.bsc.maven:maven-processor-plugin,3
org.glassfish.main.security:security,2
org.glassfish.tests.embedded.ejb:ejb-api-test,2
org.wso2.siddhi:siddhi-core,3
io.quarkus:quarkus-container-image-jib-deployment,1
io.quarkus:quarkus-spring-webmvc-api,1
io.quarkus:quarkus-undertow-websockets,1
io.smallrye.reactive:smallrye-reactive-messaging-mqtt,2
io.smallrye:smallrye-graphql-client-api,1
org.apache.cxf:cxf-rt-frontend-simple,7
ai.foremast.metrics:foremast-spring-4x-k8s-metrics,1
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.script.library.common,1
org.jenkins-ci.modules:instance-identity,6
org.apache.directory.api:api-i18n,1
com.oracle.database.jdbc:ojdbc11,4
org.wso2.carbon.data:org.wso2.carbon.dataservices.task.stub,1
org.wso2.orbit.com.github.azakordonets:fabricator_2.10,1
io.fastjson:slumberdb-leveldb,1
com.github.waffle:waffle-jna,1
org.apache.tez:tez-common,2
com.github.nifty-gui:nifty-default-controls,1
de.tudarmstadt.ukp.clarin.webanno:webanno-telemetry,1
site.ycsb:crail-binding,1
org.tanaguru:tgol-data-presentation,1
me.filoghost.holographicdisplays:holographicdisplays-nms-v1_13_r2,1
org.asqatasun:asqatasun-crawler,1
com.aliyun.odps:odps-sdk-udf,1
top.tangyh.basic:lamp-uid,1
org.eclipse:swt,1
io.zipkin.brave:brave-instrumentation-servlet,2
com.github.java-json-tools:msg-simple,1
org.eclipse.jetty.orbit:org.apache.jasper.glassfish,1
de.adorsys.psd2:consent-xs2a-web,1
org.waveprotocol:box-src,1
org.wso2.carbon.devicemgt:org.wso2.carbon.policy.mgt.common,1
org.opencastproject:opencast-working-file-repository-service-impl,1
com.cxytiandi:kitty-distributed-id,1
org.apache.openjpa:openjpa,6
org.apache.tomee:openejb-jee,1
org.apache.tomee:openejb-server,1
