groupId,artifactId
io.syndesis.connector,connector-twitter
com.microsoft.azure.applicationinsights.v2015_05_01,azure-mgmt-insights
org.apache.sentry,sentry-service-api
org.neo4j,neo4j-front-end
org.testingisdocumenting.webtau,webtau-cache
com.vmware,vijava
com.sia,sia-task-client-zookeeper
org.picketbox,picketbox
org.wso2.carbon.analytics,org.wso2.carbon.analytics.dataservice.commons
com.xkcoding.justauth,justauth-spring-boot-starter
org.metawidget.examples.android,addressbook-android
ddf.catalog.solr,catalog-solr-provider
org.restcomm.media.core.resource,media-core-resource-vad
javax.sip,jain-sip-ri
io.hops,hadoop-minicluster
org.apache.camel.quarkus,camel-quarkus-json-patch-deployment
one.microstream,microstream-cache
org.springframework.experimental,spring-graalvm-native
io.takari.bpm,testkit
com.amazonaws.serverless,aws-serverless-java-container-jersey
org.apache.camel.quarkus,camel-quarkus-attachments
org.pentaho.reporting.engine,classic-extensions
org.apache.servicecomb,spring-boot-starter-discovery
org.mayocat.platform,mayocat-platform-store-rdbms-jdbi
com.github.dianbaer,rpc
com.alibaba.otter,connector.rabbitmq
io.cattle,cattle-framework-schema
org.apache.sentry,sentry-provider-file
com.googlecode.gentyref,gentyref
org.eclipse.rdf4j,rdf4j-http-server-spring
net.sourceforge.jexcelapi,jxl
com.oracle.oci.sdk,oci-java-sdk-monitoring
org.openhab.addons.bundles,org.openhab.binding.lgtvserial
com.fasterxml.jackson.module,jackson-module-kotlin
org.wicketstuff,async-task-impl
org.oxerr,okcoin-client-xchange
org.apache.iotdb,flink-iotdb-connector
org.springframework.cloud,spring-cloud-gateway-server
org.opencastproject,opencast-annotation-api
it.eng.knowage,spagobi-commons-core
org.apache.camel.quarkus,camel-quarkus-splunk
com.alibaba.csp,sentinel-dubbo-adapter
net.Indyuce,MMOCore
org.arquillian.cube,arquillian-cube-docker-starter
org.apache.servicecomb.archetypes,business-service-spring-boot2-starter-archetype
edu.isi,import-common
com.picocontainer,picocontainer-gems
io.github.hakky54,sslcontext-kickstart-for-jetty
org.wso2.carbon.identity.oauth.uma,org.wso2.carbon.identity.api.server.oauth.uma.resource
org.organicdesign,TestUtils
org.apache.camel,camel-groovy
org.infinispan,infinispan-client-rest
io.nflow,nflow-rest-api-spring-web
org.wildfly.swarm,ejb-modules
org.wso2.carbon.analytics,org.wso2.carbon.analytics.webservice.stub
com.asakusafw,asakusa-test-trace-model
iped,iped-viewers-api
com.thinkbiganalytics.kylo.integrations,kylo-spark-shell-client-app
org.apache.knox,gateway-provider-security-preauth
com.google.auto.value,auto-value
org.openhab.addons.bundles,org.openhab.binding.hdanywhere
org.tribuo,tribuo-anomaly-libsvm
org.apache.knox,gateway-provider-rewrite
fr.opensagres.xdocreport,fr.opensagres.xdocreport.document
com.sonatype.insight.brain,hds-mock-server
com.github.mpusher,mpush-tools
fish.payara.server.internal.payara-modules,notification-core
org.bytedeco,opencv-platform
com.elepy,elepy-hibernate
io.hawt,hawtio-system
org.apache.parquet,parquet-format-structures
com.webank.wedatasphere.dss,dss-origin-sso-integration-standard
com.asakusafw,asakusa-dmdl-java
org.apache.camel.quarkus,camel-quarkus-tarfile
org.kie.kogito,kogito-addons-quarkus-knative-eventing-deployment
org.antlr,antlr-complete
org.mule.tests,custom-os-extension
org.wololo,jts2geojson
com.octo.android.robospice,robospice-google-http-client
io.vertx,vertx-camel-bridge
org.apache.nifi,nifi-framework-core-api
org.opencastproject,opencast-metadata-api
software.amazon.awssdk,s3
org.mitre,uma-server
com.thinkbiganalytics.kylo,kylo-rest-client
com.google.api.grpc,proto-google-cloud-bigtable-v2
org.wso2.carbon.identity.outbound.auth.saml2,org.wso2.carbon.identity.application.authenticator.samlsso
com.grinderwolf,slimeworldmanager-nms-v1_9_R2
com.segment.analytics.java,analytics-core
com.grinderwolf,slimeworldmanager-nms-v1_9_R1
com.alibaba.otter,connector.pulsarmq
org.wicketstuff,wicketstuff-osgi
com.squareup.okhttp3,mockwebserver
cc.blynk.clickhouse,clickhouse4j
org.apache.pulsar,pulsar-io-netty
com.webank.wedatasphere.dss,dss-appjoint-auth
org.mengyun.ha,tcc-transaction-ha-core
com.vinumeris,crashfx-client
global.namespace.truelicense,truelicense-build-tasks
com.tencent.angel,angel-ps-graph
com.google.streetview.publish,java-streetview-publish
org.apache.shenyu,shenyu-spring-boot-starter-plugin-divide
com.github.mp911de.microbenchmark-runner,microbenchmark-runner-junit5
org.codehaus.groovy,groovy-templates
org.jboss,jboss-transaction-spi
eu.europa.ec.joinup.sd-dss,dss-common-remote-converter
org.wicketstuff,wicket15-tree
org.jenkins-ci.plugins,credentials-binding
org.flowable,flowable-ui-modeler-logic
org.demoiselle.jee,demoiselle-crud
org.apache.knox,gateway-adapter
com.alipay.sofa,sofa-tracer-httpclient-plugin
com.bulenkov,iconloader
org.apache.maven.resolver,maven-resolver-connector-basic
fish.payara.server.internal.ejb,ejb-http-admin
org.geysermc.floodgate,common
tne.tne,TheNewEconomy
org.netbeans.api,org-netbeans-spi-quicksearch
com.aliyun.openservices,ons-client
com.seezoon,seezoon-dao
io.smallrye.reactive,smallrye-mutiny-vertx-web-client
org.dromara,hmily-repository-database-mysql
me.xanium,GemsEconomy
com.asakusafw.info,asakusa-info-cli
org.apache.dubbo,dubbo-registry-zookeeper
org.nuxeo.ecm.platform,nuxeo-platform-imaging-api
org.apache.beam,beam-sdks-java-io-common
org.pentaho.di.plugins,kettle-gpload-plugin-core
com.squareup.okhttp3,mockwebserver3
jain,jain-mgcp-tck
com.microsoft.azure,TSS.Java
io.syndesis.server,server-metrics-jsondb
org.apache.edgent.android,edgent-connectors-websocket-jetty
org.ranksys.RankSys,RankSys-core
org.geoserver.extension,gs-ogr-core
org.apache.servicecomb.demo,demo-register-url-prefix-server
org.wso2.carbon.analytics,org.wso2.carbon.analytics.messageconsole.stub
com.horstmann.violet,violetproduct-swing
com.qcadoo.mes,mes-plugins-minimal-affordable-quantity
org.joyqueue,joyqueue-client-core-shaded
com.ruoyi,ruoyi-common-datasource
org.kordamp.ikonli,ikonli-fontawesome5-pack
it.cnr.isti.hpc,dexter-webapp
com.google.gdata,gdata-sites-meta
org.pdfsam,pdfsam-split-by-bookmarks
co.elastic.apm,apm-agent-attach
com.nextdoor.bender,bender-deserializers
com.github.npathai,hamcrest-optional
org.fusesource.hawtjni,hawtjni-generator
org.apache.qpid,qpid-broker-codegen
org.graphfoundation.ongdb,ongdb-enterprise-geequel
org.apache.groovy,groovy-templates
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.entitlement
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.commons.thrift
io.yawp,yawp-core
io.quarkus,quarkus-logging-json-deployment
org.forgerock.openam,openam-cli-impl
org.forgerock.openam,openam-core-rest
com.thinkbiganalytics.kylo,kylo-schema-discovery-rdbms
org.mongodb,mongodb-driver-reactivestreams
com.webank.wedatasphere.linkis,linkis-gateway-server-support
org.nutz,nutzboot-starter-jetx
com.nativelibs4java,libcl
org.exist-db,exist-exquery-request-module
org.testcontainers,elasticsearch
org.osgi,org.osgi.service.metatype
net.coobird,thumbnailator
xerces-J,xml-apis
org.opencastproject,opencast-working-file-repository-service-impl
org.netbeans.api,org-netbeans-modules-csl-api
org.openjdk.jmh,jmh-core-benchmarks
org.wso2.carbon.business-process,org.wso2.carbon.humantask.stub
com.adobe.cq,com.adobe.cq.export.json
org.glassfish.docs,reference-manual
io.quarkus,quarkus-websockets-client-deployment
com.google.http-client,google-http-client-appengine
io.zeebe,zeebe-bpmn-model
org.forgerock.openam,openam-installer-tools
net.sourceforge.yarfraw,yarfraw
com.oracle.bedrock,bedrock-runtime-docker
com.netflix.rxjava,rxjava-math
org.apache.pulsar,pulsar-io-jdbc-sqlite
org.nuxeo.ecm.platform,nuxeo-platform-userworkspace-web
software.amazon.serverless,aws-ssm-java-caching-client
org.ops4j.pax.exam,pax-exam-junit4
org.springframework.security,spring-security-openid
org.apache.camel.quarkus,camel-quarkus-js-dsl-deployment
org.kurento,kurento-room-test
io.seata,seata-metrics-registry-compact
com.speedment.jpastreamer,announcer
org.apache.shenyu,shenyu-spring-boot-starter-plugin-request
kg.apc,jmeter-plugins-tst
org.eclipse.rdf4j,rdf4j-rio-trig
org.apache.brooklyn,brooklyn-rest-server
org.apache.maven.surefire,surefire-booter
org.exist-db,exist-security-iprange
io.cattle,cattle-framework-extension-spring
org.neo4j,neo4j-schema
org.deeplearning4j,deeplearning4j-nlp
it.eng.spago,spago-web
com.amazonaws,aws-java-sdk-iam
io.quarkus,quarkus-elytron-security-oauth2-deployment
org.ops4j.pax.logging,pax-logging-service
io.hawt,hawtio-embedded
org.flywaydb,flyway-core
com.bea.sipservlet.tck,sipunit
org.dayatang.dddlib,dddlib-codegen-classdef
org.xcsp,xcsp3-tools
it.geosolutions.imageio-ext,imageio-ext-gdalecwjp2
io.quarkus,quarkus-vertx-http-deployment
org.uncommons.maths,uncommons-maths
org.apache.fluo,fluo-accumulo
org.zkoss.zk,zkplus
org.apache.qpid,qpid-qmf2-rest
com.sun.ejte.ccl.reporter,SimpleReporterAdapter
org.apache.poi,poi-ooxml-schemas
org.apache.hadoop,hadoop-streaming
org.apache.syncope.common.keymaster,syncope-common-keymaster-client-api
org.glassfish.grizzly,grizzly-framework-monitoring
org.apache.activemq,artemis-hqclient-protocol
org.apereo.cas,cas-server-support-radius
org.jvnet.hudson.main,maven3-plugin
org.apache.cloudstack,cloud-plugin-network-nvp
com.liveramp.hank,hank-client
io.jenkins.blueocean,blueocean-commons
jetty,servlet-api
org.nuxeo.ecm.platform,nuxeo-platform-relations-web
org.xwiki.platform,xwiki-platform-xar-model
org.atmosphere,atmosphere-jersey
com.google.api.grpc,grpc-google-cloud-pubsub-v1
org.ops4j.pax.swissbox,pax-swissbox-property
com.ibm.fhir,fhir-swagger-generator
org.optaplanner,optaplanner-persistence-jsonb
it.eng.knowage,spagobi-cwm
spy,memcached
org.apache.servicecomb.demo,demo-local-registry-server
org.noggit,noggit
com.querydsl,querydsl-core
io.avaje,avaje-lang
org.eclipse.jetty,jetty-alpn-java-client
org.jenkins-ci.plugins,kubernetes-client-api
net.sourceforge.pmd,pmd-java
com.thinkbiganalytics.kylo,kylo-ui-controller
org.modeshape,modeshape-web-jcr
org.leadpony.justify,justify
gardncl,datastructures
org.jogamp.gluegen,gluegen-rt-natives-windows-amd64
it.eng.knowage,knowageldapsecurityprovider
org.apache.karaf.examples,karaf-redis-example-api
io.quarkus,quarkus-redis-client-deployment
org.graphfoundation.ongdb,ongdb-graphdb-api
org.wso2.carbon.identity.local.auth.fido,org.wso2.carbon.identity.application.authenticator.fido
org.jfxtras,jfxtras-controls
net.md-5,bungeecord-query
org.apache.nifi,nifi-site-to-site-client
org.unidal.foundation,foundation-service
org.kurento,kurento-repository-client
com.amazonaws,aws-java-sdk-cloudwatch
com.tdunning,t-digest
org.jboss.ejb3,jboss-ejb3-common
org.apache.iotdb,client-cpp-tools-thrift
org.kohsuke,libzfs
com.thinkbiganalytics.kylo.integrations,kylo-nifi-rest-common-api
org.glassfish.admin,config-api
org.freehep,freehep-graphics2d
org.glassfish.main.loadbalancer,gf-load-balancer-connector
org.jenkins-ci.plugins,github-api
io.dropwizard.metrics,metrics-caffeine3
io.trino,trino-iceberg
com.github.shalousun,common-util
org.seleniumhq.selenium,selenium-chrome-driver
org.apache.activemq,artemis-jms-client
org.jboss.resteasy,resteasy-undertow
org.apache.usergrid.chop,chop-runner
com.sun.facelets,jsf-facelets
org.xwiki.platform,xwiki-platform-notifications-filters-watchlistbridge
org.apache.maven.plugins,maven-javadoc-plugin
com.amazonaws.sample.timestream.multithreaded,sample-local-csv-ingestion
org.mutabilitydetector,MutabilityDetector
org.graphfoundation.ongdb.build,build-resources
io.quarkus,quarkus-spring-cloud-config-client-deployment
org.wso2.carbon.identity.application.auth.basic,org.wso2.carbon.identity.application.authenticator.basicauth.jwt
org.eclipse.hono,hono-adapter-base
com.blobcity.lib.database,tcp-end-point
org.eclipse.rdf4j,rdf4j-sparql-testsuite
com.google.apis,google-api-services-books
org.glassfish.jersey.core,jersey-core
com.github.scobal.seyren,seyren-api
org.apache.camel.quarkus,camel-quarkus-support-mail-deployment
com.devexperts.aprof,transformer
com.thinkbiganalytics.kylo,kylo-thrift-proxy-controller
org.apache.maven.release,maven-release-oddeven-policy
com.sun.faces.test.servlet30,contractExtendedBlue
org.apache.ranger,ranger-knox-plugin-shim
org.wso2.ei,automation-extensions
fish.payara.server.internal.grizzly,glassfish-grizzly-container
org.apache.dubbo,dubbo-remoting-zookeeper-curator5
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.Plugin.FormatCsv
org.apache.shindig,shindig-social-api
edu.gmu.eclab,refugeeData
org.joyqueue,joyqueue-retry-db-console
com.qcadoo.mes,mes-plugins-cost-norms-for-operation-in-order
com.hortonworks.registries,storage-core
com.megaease.easeagent,metrics-mock
com.googlecode.lambdaj,lambdaj
org.atmosphere,atmosphere-runtime
com.agical.rmock,rmock
org.apache.servicecomb,swagger-invocation-jaxrs
org.dromara,hmily-repository-zookeeper
org.gephi,layout-plugin
org.apache.syncope.common.idrepo,syncope-common-idrepo-rest-api
org.mule.transports,mule-transport-file
fish.payara.server.internal.packager,libpam4j-repackaged
org.apache.cloudstack,cloud-framework-ca
io.springfox,springfox-core
org.incode.module.zip,incode-module-zip-dom
com.github.misberner.buildergen,buildergen
org.ocpsoft.rewrite,rewrite-servlet
com.github.blindpirate,junit5-capture-system-output-extension
kg.apc,jmeter-plugins-dummy
biz.aQute.bnd,biz.aQute.bndlib
cn.stylefeng.roses,db-spring-boot-starter
org.apache.cloudstack,cloud-framework-db
org.eclipse.ditto,ditto-rql-search-option-parser
com.sun.javafx,javafx-io
org.mule.runtime,mule-service-oauth-api
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.Plugin.FormatDataArray
io.quarkus,quarkus-bootstrap-gradle-resolver
org.apache.camel.quarkus,camel-quarkus-dozer
org.apache.nifi,nifi-write-ahead-log
com.vmware.nsx,nsx-vmc-aws-integration-sdk
org.glassfish.jersey.containers,jersey-container-simple-http
org.jboss.forge.roaster,roaster-api
com.hazelcast.samples.spring.data.migration,after-jpa-repository
org.glassfish.main.ejb,gf-ejb-connector
org.hotswapagent,hotswap-agent-jersey1-plugin
io.smallrye,smallrye-open-api-ui
ddf.catalog.core,catalog-core-attachment-impl
org.apache.linkis,linkis-cs-common
com.unboundid,unboundid-ldapsdk
io.seata,seata-discovery-eureka
org.apache.camel.quarkus,camel-quarkus-jcache
org.glassfish.main.tests.embedded,utils
com.github.kayak,Kayak-ui
io.zipkin.reporter2,zipkin-reporter
com.google.apis,google-api-services-calendar
com.sun.faces,util
io.github.quickmsg,smqtt-rule-source-rocketmq
org.jboss.windup.graph,windup-graph-impl
de.tudarmstadt.ukp.clarin.webanno,webanno-api-automation
io.onedev,server-plugin-report-checkstyle
org.apache.camel.quarkus,camel-quarkus-sjms2
nl.basjes.parse.useragent,yauaa
org.apache.jena,jena-jdbc-driver-remote
org.poly2tri,poly2tri-core
com.azure,azure-core-experimental
com.ibm.watson,personality-insights
org.jvnet.hudson,task-reactor
org.apache.camel.quarkus,camel-quarkus-cmis
org.joyqueue,joyqueue-data-repository-mybatis
org.apache.servicecomb.saga.discovery,saga-discovery-servicecenter
com.holdenkarau,spark-testing-base_2.11
org.neo4j,neo4j-cypher-macros
com.solidfire,solidfire-sdk-java
org.ocpsoft.rewrite,rewrite-config-prettyfaces
org.dromara,hmily-config-consul
org.wiztools.restclient,restclient-lib
fish.payara.server.internal.flashlight,flashlight-extra-jdk-packages
org.apache.edgent.java7,edgent-connectors-common
io.joyrpc,joyrpc-transport-resteasy
jmock,jmock-cglib
org.apache.maven,maven-slf4j-wrapper
org.xwiki.platform,xwiki-platform-security-authorization-bridge
org.nutz,nutz-integration-lettuce
org.apache.archiva,archiva-web-common
com.elmakers.mine.bukkit.compatibility,CompatibilityLib-v1_17_0
org.apache.openejb.shade,quartz-openejb-shade
com.facebook.jcommon,jcommon-all
org.apache.maven,maven-toolchain-model
org.onebusaway,onebusaway-transit-data-federation
com.elmakers.mine.bukkit.compatibility,CompatibilityLib-v1_17_1
org.glassfish.main.admin,appserver-cli
com.facebook.thirdparty.yourkit-api,yjp-controller-api-redist
net.revelc.code.formatter,xml-formatter
com.picocontainer,picocontainer
io.dekorate,jaeger-annotations
org.talend.esb,locator
org.eclipse.core.databinding,beans
org.sonatype.plexus,plexus-build-api
net.orfjackal.idea-sbt-plugin,sbt-plugin
jexcelapi,jxl
org.nuxeo.runtime,nuxeo-javaagent-main
org.jboss.shrinkwrap.resolver,shrinkwrap-resolver-spi-maven-archive
com.atg.openssp,open-ssp-utilities
org.apache.camel.quarkus,camel-quarkus-disruptor-deployment
io.github.openfeign,feign-gson
com.github.eljah,xmindjbehaveplugin
de.tudarmstadt.ukp.inception.app,inception-preferences
io.grpc,grpc-api
org.webjars,swagger-ui
com.indeed,util-io
net.anotheria,moskito-notification-providers
org.testingisdocumenting.webtau,webtau-report
com.thinkbiganalytics.kylo,kylo-feed-manager-nifi-cache-api
com.github.calimero,calimero-device
org.flowable,flowable-event-registry-api
nz.co.edmi,bourbon-gem-jar
com.dtflys.forest,forest-spring-boot-starter
com.sun.istack,istack-commons-tools
io.syndesis.server,server-logging-jsondb
org.eclipse.core.databinding,property
tomcat,tomcat-jk
com.github.awslabs,aws-request-signing-apache-interceptor
org.jodconverter,jodconverter-local
io.quarkus,quarkus-test-security-jwt
com.graphhopper,jsprit-analysis
org.netbeans.api,org-netbeans-modules-java-platform
de.tudarmstadt.ukp.clarin.webanno,webanno-support-standalone
org.asqatasun,asqatasun-services
ro.pippo,pippo-metrics
io.jpress,module-product-web
org.apache.camel.quarkus,camel-quarkus-solr-deployment
org.apache.servicecomb.toolkit,core
fish.payara.server.internal.ejb,ejb-internal-api
cs.gmu.edu.eclab.contrib,socialnets
org.javasimon,javasimon-console-embed
org.jmockit,jmockit
org.apache.nifi,nifi-runtime
org.plugface,plugface-core
org.apache.archiva,archiva-mock
org.nuxeo.elasticsearch,nuxeo-elasticsearch-http-read-only
org.gradoop,gradoop-gdl
com.google.maps,google-maps-services
org.apache.shenyu,shenyu-spring-boot-starter-sync-data-websocket
edu.illinois.cs.cogcomp,external-commons
com.cerner.bunsen,bunsen-core-stu3
org.springframework.cloud,spring-cloud-cluster-autoconfigure
org.talend.esb.examples.tomcat,crmservice-service
oswego-concurrent,concurrent
com.gwtplatform,gwtp-dispatch-rest
org.openiot,ui.requestCommons
org.wso2.carbon.mediation,org.wso2.carbon.task
